countyname,state,countyssa,eligibles,totalenrollees,totalpenetration,numberofplans1,numberofplans2
CUMBERLAND ,KY,PFFS HMO,36542.0,3272.0,8.95408023644026,2.0,0.0
DAVIESS ,KY,HCPP COST HMO PFFS PACE,182900.0,170610.0,93.28048113723347,10.0,2.0
EDMONSON ,KY,HCPP PFFS HMO,109746.0,11040.0,10.059592149144388,6.0,0.0
ELLIOTT ,KY,HCPP PFFS,54930.0,3777.0,6.87602403058438,3.0,0.0
ESTILL ,KY,HCPP PFFS,36640.0,6716.0,18.329694323144103,2.0,0.0
FAYETTE ,KY,HCPP PFFS PPO HMO DEMP COST,439920.0,824088.0,187.32678668848882,24.0,4.0
FLEMING ,KY,HCPP HMO PFFS,91700.0,13470.0,14.689203925845149,5.0,0.0
FLOYD ,KY,HCPP PFFS DEMO,110100.0,55302.0,50.228882833787466,6.0,2.0
FRANKLIN ,KY,HCPP PFFS PPO,128520.0,67571.0,52.57625272331155,7.0,1.0
FULTON ,KY,HCPP HMO PFFS,73444.0,7376.0,10.04302597897718,4.0,1.0
GALLATIN ,KY,HMO PPO PFFS,55086.0,3243.0,5.887158261627274,3.0,0.0
GARRARD ,KY,HCPP HMO PFFS,110340.0,16452.0,14.910277324632954,6.0,0.0
GRANT ,KY,HCPP HMO PFFS PPO,128800.0,25557.0,19.842391304347824,7.0,0.0
GRAVES ,KY,HCPP HMO PFFS,128870.0,54929.0,42.62357414448669,7.0,1.0
GRAYSON ,KY,PFFS HCPP HMO COST,184200.0,50770.0,27.56243213897937,10.0,1.0
GREEN ,KY,HMO PFFS,92105.0,11270.0,12.236034960099886,5.0,0.0
GREENUP ,KY,HCPP PFFS HMO,165960.0,68949.0,41.54555314533623,9.0,2.0
HANCOCK ,KY,HMO,18450.0,1368.0,7.414634146341463,1.0,0.0
HARDIN ,KY,PFFS HCPP HMO DEMP PPO COST DEMO,443040.0,336624.0,75.98049837486457,24.0,1.0
HARLAN ,KY,HCPP HMO PFFS,55410.0,21735.0,39.22577152138603,3.0,1.0
HARRISON ,KY,PFFS HCPP HMO,110880.0,19656.0,17.727272727272727,6.0,1.0
HART ,KY,HCPP PFFS HMO,129430.0,22337.0,17.25797728501893,7.0,0.0
HENDERSON ,KY,COST HCPP HMO PFFS,92500.0,39820.0,43.048648648648644,5.0,1.0
HENRY ,KY,HCPP DEMP HMO PFFS,74040.0,11164.0,15.078336034575903,4.0,0.0
HICKMAN ,KY,HCPP,37022.0,1734.0,4.683701582842635,2.0,0.0
HOPKINS ,KY,HCPP PFFS COST HMO,148240.0,74312.0,50.12951969778737,8.0,2.0
JACKSON ,KY,HMO PFFS HCPP,92700.0,12700.0,13.700107874865155,5.0,0.0
JEFFERSON ,KY,HCPP DEMP PPO HMO PFFS COST DEMO,816200.0,5174136.0,633.9299191374663,44.0,6.0
JESSAMINE ,KY,HCPP PFFS PPO HMO,167040.0,49086.0,29.385775862068964,9.0,4.0
JOHNSON ,KY,HCPP PFFS HMO,148560.0,39584.0,26.645126548196014,8.0,1.0
KENTON ,KY,DEMP HMO PPO PFFS HCPP,315860.0,352053.0,111.45855758880516,17.0,5.0
KNOTT ,KY,HCPP HMO DEMO,74360.0,11864.0,15.954814416352878,4.0,1.0
KNOX ,KY,HCPP PFFS,37200.0,9980.0,26.82795698924731,2.0,1.0
LARUE ,KY,HCPP HMO PFFS,93050.0,12460.0,13.390650188070929,5.0,0.0
LAUREL ,KY,HCPP HMO PFFS,111720.0,53376.0,47.776584317937704,6.0,1.0
LAWRENCE ,KY,HCPP HMO PFFS,74520.0,12528.0,16.81159420289855,4.0,1.0
LEE ,KY,HCPP HMO PFFS,93200.0,7965.0,8.546137339055795,5.0,0.0
LESLIE ,KY,HCPP PFFS,55950.0,7821.0,13.978552278820375,3.0,1.0
LETCHER ,KY,HCPP PFFS,37320.0,10902.0,29.212218649517684,2.0,1.0
LEWIS ,KY,HCPP HMO,56010.0,7662.0,13.679700053561863,3.0,0.0
LINCOLN ,KY,HCPP PFFS HMO,130760.0,34146.0,26.113490364025694,7.0,2.0
LIVINGSTON ,KY,HCPP PFFS,74760.0,8760.0,11.717495987158909,4.0,0.0
LOGAN ,KY,HCPP HMO COST PFFS,112200.0,30192.0,26.90909090909091,6.0,0.0
LYON ,KY,HCPP HMO COST PFFS,112260.0,11124.0,9.90913949759487,6.0,0.0
MADISON ,KY,HCPP PFFS HMO DEMP PPO,168750.0,97038.0,57.504,9.0,3.0
MAGOFFIN ,KY,HCPP PFFS,56280.0,7269.0,12.915778251599146,3.0,1.0
MARION ,KY,PFFS HMO DEMC,168930.0,29754.0,17.613212573255193,9.0,1.0
MARSHALL ,KY,HCPP HMO DEMP PFFS,169020.0,61002.0,36.091586794462195,9.0,1.0
MARTIN ,KY,HCPP HMO PFFS,75160.0,9472.0,12.602448110697178,4.0,1.0
MASON ,KY,HCPP HMO PFFS,94000.0,15930.0,16.9468085106383,5.0,0.0
MCCRACKEN ,KY,HCPP PFFS COST DEMP HMO,149760.0,101840.0,68.00213675213675,8.0,2.0
MCCREARY ,KY,HCPP HMO,56190.0,9699.0,17.261078483715963,3.0,1.0
MCLEAN ,KY,HCPP COST PFFS,56220.0,5919.0,10.528281750266808,3.0,0.0
MEADE ,KY,HCPP HMO PFFS,94005.0,14440.0,15.360885059305357,5.0,0.0
MENIFEE ,KY,HCPP PFFS HMO,75208.0,5564.0,7.39814913307095,4.0,0.0
MERCER ,KY,PFFS HCPP,75320.0,16240.0,21.561338289962826,4.0,2.0
METCALFE ,KY,PFFS HCPP HMO DEMO,94155.0,11280.0,11.980245340130635,5.0,1.0
MONROE ,KY,PFFS HMO,75400.0,11104.0,14.726790450928382,4.0,0.0
MONTGOMERY ,KY,HCPP PFFS HMO,150880.0,33072.0,21.919406150583246,8.0,3.0
MORGAN ,KY,HCPP PFFS HMO,75444.0,9776.0,12.957955569694077,4.0,0.0
MUHLENBERG ,KY,HCPP HMO COST,132160.0,45318.0,34.29025423728814,7.0,2.0
NELSON ,KY,PFFS HCPP HMO,94450.0,32090.0,33.97564849126522,5.0,1.0
NICHOLAS ,KY,PFFS,18900.0,1437.0,7.603174603174604,1.0,0.0
OHIO ,KY,HCPP HMO COST PFFS DEMO,132370.0,30464.0,23.01427815970386,7.0,1.0
OLDHAM ,KY,PPO HMO HCPP COST DEMP PFFS,227040.0,55608.0,24.49260042283298,12.0,2.0
OWEN ,KY,HCPP HMO PFFS PPO,94650.0,6800.0,7.1843634442683575,5.0,0.0
OWSLEY ,KY,PFFS,18931.0,1191.0,6.291268290106175,1.0,0.0
PENDLETON ,KY,HMO HCPP PFFS PPO DEMP,170388.0,19134.0,11.229664060849355,9.0,1.0
PERRY ,KY,HCPP HMO PFFS,94800.0,32900.0,34.70464135021097,5.0,1.0
PIKE ,KY,HCPP PFFS HMO,113820.0,89592.0,78.71375856615708,6.0,2.0
POWELL ,KY,HCPP PFFS,56913.0,6069.0,10.663644510041642,3.0,2.0
PULASKI ,KY,HCPP PFFS HMO COST DEMP,246636.0,178815.0,72.50158127767236,13.0,2.0
ROCKCASTLE ,KY,HCPP PFFS HMO,113844.0,17682.0,15.531780330979233,6.0,0.0
ROWAN ,KY,PFFS HCPP HMO,113850.0,21060.0,18.49802371541502,6.0,2.0
RUSSELL ,KY,PFFS HCPP HMO,113856.0,22788.0,20.014755480607082,6.0,1.0
SCOTT ,KY,PFFS HCPP HMO,113862.0,27084.0,23.78668915002371,6.0,2.0
SHELBY ,KY,HCPP PFFS HMO PPO PACE,208758.0,50721.0,24.296553904521023,11.0,0.0
SIMPSON ,KY,HCPP HMO PFFS,113874.0,16698.0,14.663575530849887,6.0,0.0
SPENCER ,KY,HMO PFFS,75920.0,6860.0,9.035827186512119,4.0,0.0
TAYLOR ,KY,HMO DEMO PFFS,94905.0,27180.0,28.639165481270744,5.0,0.0
TODD ,KY,HCPP HMO PFFS,56946.0,5838.0,10.25181751132652,3.0,0.0
TRIGG ,KY,HCPP COST PFFS,113898.0,17820.0,15.645577622082914,6.0,0.0
TRIMBLE ,KY,HCPP HMO PFFS,75936.0,5188.0,6.832069110830173,4.0,0.0
UNION ,KY,HCPP HMO COST PFFS,75940.0,10812.0,14.237555965235712,4.0,1.0
WARREN ,KY,PFFS HCPP COST DEMP HMO,227832.0,177684.0,77.98904455914885,12.0,1.0
WASHINGTON ,KY,HCPP HMO PFFS DEMP,113922.0,12558.0,11.023331753304893,6.0,0.0
WAYNE ,KY,HCPP PFFS HMO,113928.0,23028.0,20.212765957446805,6.0,0.0
WEBSTER ,KY,HCPP COST PFFS,94945.0,14125.0,14.87703407235768,5.0,2.0
WHITLEY ,KY,HCPP HMO PPO,75960.0,39432.0,51.91153238546603,4.0,1.0
WOLFE ,KY,HCPP PFFS,37982.0,3306.0,8.704123005634248,2.0,0.0
WOODFORD ,KY,PFFS HCPP HMO PPO,151936.0,26896.0,17.70219039595619,8.0,2.0
ACADIA ,LA,HMO PFFS DEMC PSO HCPP,190000.0,95370.0,50.19473684210526,10.0,2.0
ALLEN ,LA,PFFS DEMC HMO PSO HCPP,114060.0,22044.0,19.32667017359285,6.0,1.0
ASCENSION ,LA,HCPP DEMC HMO PFFS PPO DEMP,209220.0,102223.0,48.85909568874869,11.0,6.0
ASSUMPTION ,LA,HMO PFFS DEMC HCPP,152240.0,28392.0,18.649500788229112,8.0,3.0
AVOYELLES ,LA,DEMC HMO PFFS HCPP,171360.0,68535.0,39.99474789915966,9.0,4.0
BEAUREGARD ,LA,PFFS HMO HCPP,133350.0,37814.0,28.356955380577425,7.0,1.0
BIENVILLE ,LA,PFFS HMO DEMC,114360.0,18768.0,16.411332633788035,6.0,1.0
BOSSIER ,LA,HCPP DEMC HMO PFFS DEMP PPO,228840.0,164184.0,71.74619821709491,12.0,5.0
CADDO ,LA,DEMC HMO PFFS HCPP COST DEMO,286200.0,615495.0,215.05765199161425,15.0,4.0
CALCASIEU ,LA,HMO HCPP PFFS DEMP PSO,324530.0,485894.0,149.72236773179674,17.0,4.0
CALDWELL ,LA,HMO HCPP,57300.0,5976.0,10.429319371727749,3.0,0.0
CAMERON ,LA,HMO PFFS,38220.0,1658.0,4.338042909471481,2.0,0.0
CATAHOULA ,LA,DEMC HMO,57360.0,6576.0,11.464435146443515,3.0,0.0
CLAIBORNE ,LA,PFFS HMO DEMC HCPP,172170.0,26154.0,15.190799790904338,9.0,1.0
CONCORDIA ,LA,HMO HCPP DEMC,133980.0,26103.0,19.482758620689655,7.0,1.0
DE SOTO ,LA,DEMC PFFS HMO PSO HCPP,153200.0,36624.0,23.906005221932112,8.0,2.0
EAST BATON ROUGE ,LA,HCPP DEMC HMO PFFS DEMP PPO COST PACE,440680.0,1230109.0,279.13883089770354,23.0,6.0
EAST CARROLL ,LA,HMO DEMO HCPP,115020.0,8814.0,7.66301512780386,6.0,0.0
EAST FELICIANA ,LA,HMO PFFS HCPP DEMC,134260.0,22428.0,16.704900938477582,7.0,4.0
EVANGELINE ,LA,HMO DEMC PFFS HCPP,153520.0,50888.0,33.14747264200104,8.0,1.0
FRANKLIN ,LA,HCPP HMO DEMO,134400.0,27160.0,20.208333333333332,7.0,0.0
GRANT ,LA,HMO DEMC HCPP PFFS,115260.0,19200.0,16.65799062988027,6.0,0.0
IBERIA ,LA,HMO PFFS HCPP PSO,172980.0,103680.0,59.937565036420395,9.0,3.0
IBERVILLE ,LA,DEMC HMO PFFS DEMO,173070.0,45711.0,26.411856474258972,9.0,4.0
JACKSON ,LA,PFFS HMO,57720.0,9252.0,16.02910602910603,3.0,1.0
JEFFERSON ,LA,HCPP DEMP DEMC HMO PPO COST PSO PFFS PACE,654500.0,2230332.0,340.7688311688312,34.0,5.0
JEFFERSON DAVIS ,LA,PFFS HMO HCPP COST,134820.0,37394.0,27.736240913811006,7.0,1.0
LA SALLE ,LA,HCPP DEMC HMO,57870.0,7938.0,13.716951788491446,3.0,0.0
LAFAYETTE ,LA,DEMC HMO PFFS HCPP DEMP PSO,269780.0,358708.0,132.96315516346652,14.0,4.0
LAFOURCHE ,LA,DEMC PFFS HMO DEMO HCPP,134960.0,92701.0,68.68775933609959,7.0,4.0
LINCOLN ,LA,HMO PFFS HCPP,154400.0,46952.0,30.409326424870464,8.0,3.0
LIVINGSTON ,LA,HCPP DEMC HMO PFFS DEMP,347580.0,221436.0,63.70792335577421,18.0,6.0
MADISON ,LA,HCPP HMO,96600.0,8985.0,9.301242236024846,5.0,0.0
MOREHOUSE ,LA,HMO HCPP DEMO PSO,135310.0,41440.0,30.625969994826697,7.0,0.0
NATCHITOCHES ,LA,DEMC HMO PFFS HCPP,154720.0,48544.0,31.375387797311273,8.0,3.0
ORLEANS ,LA,HCPP DEMP HMO PPO PFFS DEMC DEMO PACE PSO,812700.0,1759926.0,216.55297157622738,42.0,4.0
OUACHITA ,LA,HCPP HMO PFFS COST PPO DEMC,290400.0,327645.0,112.8254132231405,15.0,4.0
PLAQUEMINES ,LA,DEMP HMO HCPP PFFS PPO,135590.0,20104.0,14.827052142488384,7.0,3.0
POINTE COUPEE ,LA,DEMC HMO PFFS HCPP DEMP,213180.0,42086.0,19.742002063983488,11.0,5.0
RAPIDES ,LA,DEMC HMO HCPP PFFS PSO,232680.0,272364.0,117.05518308406396,12.0,4.0
RED RIVER ,LA,DEMC PFFS HMO,77600.0,6156.0,7.93298969072165,4.0,2.0
RICHLAND ,LA,HCPP HMO,58230.0,11391.0,19.562081401339515,3.0,0.0
SABINE ,LA,PFFS DEMC HMO HCPP,155360.0,36056.0,23.20803295571576,8.0,1.0
SAINT BERNARD ,LA,HMO HCPP PFFS DEMC PPO,272020.0,88004.0,32.352032938754505,14.0,2.0
SAINT CHARLES ,LA,HMO HCPP DEMP DEMC PFFS,155520.0,47984.0,30.853909465020575,8.0,2.0
SAINT HELENA ,LA,HMO PFFS DEMC,136150.0,7868.0,5.77892030848329,7.0,3.0
SAINT JAMES ,LA,DEMC HMO HCPP PFFS DEMO,116760.0,20460.0,17.523124357656734,6.0,2.0
SAINT LANDRY ,LA,DEMC HMO PFFS HCPP PACE,175320.0,143811.0,82.02772073921972,9.0,4.0
SAINT MARTIN ,LA,HMO PFFS DEMC PSO HCPP,155920.0,53752.0,34.47408927655208,8.0,2.0
SAINT MARY ,LA,HMO PFFS DEMC PSO,136500.0,62811.0,46.01538461538461,7.0,3.0
SAINT TAMMANY ,LA,HCPP DEMP DEMC PPO HMO PFFS DEMO,526770.0,776277.0,147.3654536135315,27.0,6.0
ST JOHN THE BAPTIST ,LA,HMO HCPP DEMC PFFS,136290.0,38682.0,28.38212634822804,7.0,2.0
TANGIPAHOA ,LA,HCPP DEMC HMO PFFS DEMO,253760.0,215436.0,84.89754098360656,13.0,5.0
TENSAS ,LA,DEMC HMO,58590.0,3330.0,5.683563748079877,3.0,0.0
TERREBONNE ,LA,PFFS HMO DEMC,78160.0,66692.0,85.32753326509723,4.0,3.0
UNION ,LA,PFFS HMO HCPP,97750.0,21410.0,21.902813299232736,5.0,1.0
VERMILION ,LA,HMO PFFS PPO,117360.0,53628.0,45.695296523517385,6.0,3.0
VERNON ,LA,HMO PFFS DEMC,117420.0,33618.0,28.630556974961674,6.0,2.0
WASHINGTON ,LA,DEMC HMO PFFS HCPP,156640.0,68240.0,43.564862104187945,8.0,4.0
WEBSTER ,LA,PFFS HCPP HMO DEMC PSO,176310.0,76617.0,43.455844818785096,9.0,1.0
WEST BATON ROUGE ,LA,HMO PFFS HCPP DEMC PPO,156800.0,23904.0,15.244897959183673,8.0,4.0
WEST CARROLL ,LA,HMO,58830.0,7110.0,12.085670576236614,3.0,0.0
WEST FELICIANA ,LA,HMO PFFS PPO HCPP DEMC,156960.0,10632.0,6.773700305810397,8.0,2.0
WINN ,LA,PFFS DEMC HMO,98150.0,12760.0,13.000509424350485,5.0,1.0
BARNSTABLE ,MA,HMO PPO HCPP PFFS COST PACE DEMP,946000.0,2556780.0,270.27272727272725,43.0,7.0
BERKSHIRE ,MA,HMO HCPP PFFS PPO DEMP,374170.0,472617.0,126.31076783280326,17.0,0.0
BRISTOL ,MA,HMO DEMO PPO HCPP PFFS DEMP,902820.0,3811360.0,422.16167120799275,41.0,7.0
DUKES ,MA,HMO COST PPO,220300.0,26930.0,12.224239673172946,10.0,0.0
ESSEX ,MA,HMO PACE DEMO PPO HCPP DEMP PFFS PSO DEMC,1124040.0,5927118.0,527.3049001814882,51.0,9.0
FRANKLIN ,MA,HMO PACE DEMO PPO,330900.0,184590.0,55.78422484134179,15.0,2.0
HAMPDEN ,MA,DEMO PPO HMO HCPP PFFS DEMC,904870.0,3267741.0,361.1282283642954,41.0,7.0
HAMPSHIRE ,MA,PPO HMO HCPP DEMC PACE DEMO,552000.0,549925.0,99.62409420289855,25.0,4.0
MIDDLESEX ,MA,HMO PACE DEMO PPO HCPP COST DEMP DEMC,1789290.0,17302815.0,967.0212765957447,81.0,9.0
NANTUCKET ,MA,PPO HMO,44240.0,2446.0,5.528933092224231,2.0,0.0
NORFOLK ,MA,HMO PACE DEMO PPO HCPP COST DEMP,1261410.0,5739843.0,455.03389064618165,57.0,9.0
PLYMOUTH ,MA,HMO PACE DEMO PPO PFFS HCPP DEMP COST DEMC,952450.0,3087443.0,324.1580135440181,43.0,7.0
SUFFOLK ,MA,HMO PACE DEMO PPO HCPP DEMP COST PFFS,1063680.0,4307952.0,405.00451263537906,48.0,12.0
WORCESTER ,MA,HMO PACE DEMO PPO HCPP COST DEMC,1152840.0,6083428.0,527.6905728461886,52.0,11.0
ALLEGANY ,MD,HCPP HMO COST,147000.0,110712.0,75.31428571428572,7.0,1.0
ANNE ARUNDEL ,MD,HCPP HMO DEMP PPO COST PFFS DEMO,840400.0,2541160.0,302.37505949547835,40.0,6.0
BALTIMORE ,MD,HCPP HMO PACE DEMP PPO COST DEMO PFFS DEMC,966920.0,5757130.0,595.4091341579448,46.0,8.0
BALTIMORE CITY ,MD,HMO PACE DEMP PPO COST HCPP PFFS DEMC DEMO,609870.0,2718634.0,445.77270565858294,29.0,6.0
CALVERT ,MD,DEMP COST HCPP HMO PFFS DEMC PACE PPO,336640.0,149328.0,44.35836501901141,16.0,2.0
CAROLINE ,MD,HMO PACE DEMP PPO COST,126300.0,30396.0,24.06650831353919,6.0,0.0
CARROLL ,MD,HMO DEMP PPO COST HCPP,400140.0,455582.0,113.85565052231719,19.0,4.0
CECIL ,MD,HCPP DEMP HMO PPO COST,210700.0,124750.0,59.207403891789276,10.0,2.0
CHARLES ,MD,DEMP PPO HMO COST HCPP DEMO,400520.0,237975.0,59.41650853889943,19.0,4.0
DORCHESTER ,MD,DEMP COST,42180.0,12214.0,28.95685158843054,2.0,0.0
FREDERICK ,MD,DEMP PPO HMO COST HCPP DEMC,443100.0,494928.0,111.69668246445497,21.0,4.0
GARRETT ,MD,HCPP HMO COST,84440.0,20412.0,24.173377546186643,4.0,1.0
HARFORD ,MD,HMO DEMP PPO COST HCPP PFFS PACE,549120.0,763672.0,139.0719696969697,26.0,5.0
HOWARD ,MD,HMO DEMP PPO COST HCPP DEMC DEMO,485990.0,470005.0,96.71083767155703,23.0,5.0
KENT ,MD,HMO DEMP PPO COST,105700.0,24845.0,23.505203405865657,5.0,0.0
MONTGOMERY ,MD,HCPP HMO DEMP PPO COST DEMO PFFS PSO,1247850.0,6439673.0,516.0614657210401,59.0,10.0
PRINCE GEORGES ,MD,HCPP HMO DEMP PPO COST PFFS DEMO PSO,1142640.0,4424274.0,387.1975425330813,54.0,8.0
QUEEN ANNES ,MD,HCPP HMO DEMP PPO COST,169360.0,44808.0,26.457250826641477,8.0,0.0
SAINT MARYS ,MD,COST HMO DEMP PPO DEMC,232980.0,110880.0,47.59206798866856,11.0,1.0
SOMERSET ,MD,HCPP HMO,63570.0,12579.0,19.787635677206232,3.0,0.0
TALBOT ,MD,HMO PPO PFFS DEMP COST,148400.0,58751.0,39.589622641509436,7.0,0.0
WASHINGTON ,MD,COST HCPP HMO DEMP PPO,212100.0,224710.0,105.94530881659594,10.0,1.0
WICOMICO ,MD,DEMP HCPP HMO PPO PACE,190980.0,124389.0,65.13195098963243,9.0,1.0
WORCESTER ,MD,COST HCPP HMO DEMP PPO,318450.0,173625.0,54.521902967498825,15.0,1.0
ANDROSCOGGIN ,ME,HMO PFFS HCPP,220000.0,220187.0,100.08500000000001,11.0,1.0
AROOSTOOK ,ME,HMO PPO DEMP,240120.0,203496.0,84.74762618690654,12.0,0.0
CUMBERLAND ,ME,PPO HMO HCPP PFFS PACE DEMO DEMP COST,480480.0,1089408.0,226.73326673326676,24.0,1.0
FRANKLIN ,ME,HMO PFFS,140210.0,36533.0,26.055916125811287,7.0,0.0
HANCOCK ,ME,HMO PFFS PPO COST DEMC,260520.0,131755.0,50.57385229540918,13.0,0.0
KENNEBEC ,ME,PPO HMO HCPP,300750.0,347430.0,115.52119700748129,15.0,1.0
KNOX ,ME,HMO,240720.0,100200.0,41.62512462612163,12.0,0.0
LINCOLN ,ME,HMO,100350.0,37275.0,37.14499252615845,5.0,0.0
OXFORD ,ME,HMO PPO,120480.0,65706.0,54.53685258964144,6.0,0.0
PENOBSCOT ,ME,HCPP HMO PFFS DEMO,241080.0,329544.0,136.6948730711797,12.0,0.0
SAGADAHOC ,ME,PPO HMO PFFS,100550.0,29135.0,28.975634012928893,5.0,1.0
SOMERSET ,ME,HMO HCPP DEMP PPO PFFS,181080.0,91215.0,50.3727634194831,9.0,0.0
WALDO ,ME,HMO PFFS HCPP COST PPO,181170.0,62766.0,34.6448087431694,9.0,0.0
WASHINGTON ,ME,HMO PFFS PPO COST,181260.0,68886.0,38.003972194637534,9.0,0.0
YORK ,ME,HMO PPO PFFS PACE DEMP COST HCPP,503750.0,833450.0,165.44913151364764,25.0,4.0
ALCONA ,MI,HCPP HMO PFFS,92000.0,14384.0,15.634782608695652,4.0,0.0
ALGER ,MI,PFFS HMO COST,92040.0,8632.0,9.378531073446329,4.0,1.0
ALLEGAN ,MI,PFFS HMO HCPP,368320.0,219136.0,59.496090356211994,16.0,4.0
ALPENA ,MI,HCPP HMO PFFS,138180.0,43770.0,31.676074685193228,6.0,0.0
ANTRIM ,MI,HMO PFFS DEMC,115200.0,25055.0,21.749131944444443,5.0,0.0
ARENAC ,MI,HMO PFFS,69150.0,12360.0,17.87418655097614,3.0,0.0
BARAGA ,MI,PFFS,23060.0,1779.0,7.714657415437988,1.0,1.0
BARRY ,MI,PFFS HCPP HMO,161490.0,53102.0,32.882531426094495,7.0,2.0
BAY ,MI,HMO COST PFFS DEMO DEMC,323120.0,277648.0,85.92720970537262,14.0,0.0
BENZIE ,MI,HCPP HMO PFFS,161630.0,25172.0,15.573841489822435,7.0,0.0
BERRIEN ,MI,HCPP HMO PFFS PPO,462000.0,617640.0,133.68831168831167,20.0,0.0
BRANCH ,MI,HCPP HMO PFFS,161770.0,51380.0,31.761142362613587,7.0,0.0
CALHOUN ,MI,PFFS HCPP HMO PPO,369920.0,390512.0,105.5666089965398,16.0,1.0
CASS ,MI,PFFS HMO HCPP PPO,208170.0,66771.0,32.07522697795071,9.0,2.0
CHARLEVOIX ,MI,PFFS HMO DEMO,185120.0,40928.0,22.108902333621437,8.0,1.0
CHEBOYGAN ,MI,PFFS HCPP HMO DEMC,231500.0,53740.0,23.213822894168466,10.0,1.0
CHIPPEWA ,MI,PFFS HCPP HMO,115800.0,32770.0,28.29879101899827,5.0,1.0
CLARE ,MI,HMO HCPP,92680.0,30444.0,32.8485110056107,4.0,0.0
CLINTON ,MI,PFFS HCPP HMO DEMP,115900.0,36895.0,31.833477135461607,5.0,1.0
CRAWFORD ,MI,HMO PFFS,139140.0,15780.0,11.341095299698145,6.0,0.0
DELTA ,MI,PFFS HMO HCPP,162400.0,59787.0,36.814655172413794,7.0,1.0
DICKINSON ,MI,PFFS HMO,162470.0,43890.0,27.014218009478675,7.0,1.0
EATON ,MI,PFFS HCPP HMO,232200.0,117840.0,50.74935400516796,10.0,1.0
EMMET ,MI,PFFS PPO HMO HCPP,209070.0,55107.0,26.358157554885924,9.0,1.0
GENESEE ,MI,HCPP PFFS HMO COST DEMO,464800.0,1411120.0,303.5972461273666,20.0,3.0
GLADWIN ,MI,HMO PFFS,139500.0,39750.0,28.49462365591398,6.0,0.0
GOGEBIC ,MI,PFFS HMO,116300.0,22070.0,18.976784178847808,5.0,3.0
GRAND TRAVERSE ,MI,HMO PFFS DEMC,186160.0,124104.0,66.66523420713365,8.0,0.0
GRATIOT ,MI,HMO PFFS,93120.0,28264.0,30.352233676975942,4.0,0.0
HILLSDALE ,MI,HCPP HMO PFFS,163030.0,55118.0,33.8085015027909,7.0,0.0
HOUGHTON ,MI,PFFS HCPP HMO,93200.0,24724.0,26.527896995708154,4.0,1.0
HURON ,MI,HMO PFFS,116550.0,40850.0,35.04933504933505,5.0,0.0
INGHAM ,MI,PFFS HCPP HMO COST PPO DEMO,396440.0,689282.0,173.8679245283019,17.0,1.0
IONIA ,MI,PFFS HCPP HMO,163310.0,56329.0,34.49207029575654,7.0,3.0
IOSCO ,MI,HMO PFFS HCPP,280080.0,91320.0,32.604970008568976,12.0,0.0
IRON ,MI,PFFS,23350.0,3365.0,14.411134903640258,1.0,1.0
ISABELLA ,MI,PFFS,23360.0,7323.0,31.348458904109588,1.0,0.0
JACKSON ,MI,HCPP HMO PFFS,303810.0,339079.0,111.6089002995293,13.0,0.0
KALAMAZOO ,MI,PFFS HCPP HMO COST,467600.0,692080.0,148.00684345594527,20.0,2.0
KALKASKA ,MI,HMO PFFS,93560.0,10300.0,11.008978195810174,4.0,0.0
KENT ,MI,PFFS HMO HCPP COST DEMP DEMO PPO PSO,889200.0,2907646.0,326.9957264957265,38.0,5.0
KEWEENAW ,MI,PFFS,23410.0,574.0,2.451943613840239,1.0,0.0
LAKE ,MI,HMO HCPP,117100.0,14150.0,12.083689154568745,5.0,0.0
LAPEER ,MI,HMO HCPP PFFS,210870.0,100899.0,47.84891165172856,9.0,1.0
LEELANAU ,MI,HMO PFFS PPO DEMP,164080.0,26124.0,15.921501706484642,7.0,0.0
LENAWEE ,MI,HCPP HMO PFFS,375200.0,273168.0,72.80597014925372,16.0,0.0
LIVINGSTON ,MI,HMO PFFS HCPP DEMO PPO,445740.0,317433.0,71.21483375959079,19.0,3.0
LUCE ,MI,PFFS,23470.0,1393.0,5.935236472092032,1.0,0.0
MACKINAC ,MI,PFFS DEMP HMO HCPP,93920.0,10264.0,10.928449744463373,4.0,1.0
MACOMB ,MI,HCPP HMO PFFS PACE COST DEMO DEMP DEMC PPO,892620.0,4890752.0,547.9097488292891,38.0,3.0
MANISTEE ,MI,HCPP HMO PFFS,164500.0,39263.0,23.868085106382978,7.0,0.0
MARQUETTE ,MI,PFFS HMO HCPP,164570.0,77952.0,47.36707783921735,7.0,1.0
MASON ,MI,HMO PFFS,164640.0,42847.0,26.024659863945576,7.0,0.0
MECOSTA ,MI,PFFS PPO HMO,164710.0,49301.0,29.9320016999575,7.0,1.0
MENOMINEE ,MI,PFFS HCPP HMO,211860.0,44775.0,21.13423959218352,9.0,3.0
MIDLAND ,MI,HCPP HMO PFFS,306150.0,166504.0,54.386411889596594,13.0,0.0
MISSAUKEE ,MI,PFFS HMO HCPP,117800.0,12865.0,10.921052631578949,5.0,0.0
MONROE ,MI,HMO HCPP COST PFFS DEMO,400690.0,368934.0,92.07467119219346,17.0,2.0
MONTCALM ,MI,HMO PFFS,117900.0,54530.0,46.25106022052587,5.0,0.0
MONTMORENCY ,MI,HCPP HMO PFFS DEMP,94360.0,14316.0,15.171682916490036,4.0,0.0
MUSKEGON ,MI,PFFS HCPP HMO PPO,330400.0,421274.0,127.5042372881356,14.0,1.0
